Author name	Unique Author ID	Paper ID	Coauthors	Year	Venue	Title
sung-ju lee	slee-20	4008	sung-ju lee|bo shen|sujoy basu	2004	ieee trans. multimedia	cach strategi transcod enabl proxi system stream media distribut network
sung-ju lee	slee-20	1900	sung-ju lee|bo shen|sujoy basu	2003	mobile data management	perform evalu transcod enabl stream media cach system
soojung lee	slee-21	1033	soojung lee|junguk l. kim	1995	icdcs	effici distribut deadlock detect algorithm
soojung lee	slee-21	3272	soojung lee|junguk l. kim	1995	inf. process. lett.	resolv deadlock distribut system
soojung lee	slee-21	3984	soojung lee|junguk l. kim	2001	ieee trans. knowl. data eng.	perform analysi distribut deadlock detect algorithm
soojung lee	slee-21	81	soojung lee|junguk l. kim	1994	applications in parallel and distributed computing	effici deadlock resolut distribut system
soojung lee	slee-21	2399	soojung lee|yoonjoon lee	1999	srds	distribut algorithm deadlock detect request model
seok-lyong lee	slee-22	1068	seok-lyong lee|seok-ju chun|deok-hwan kim|ju-hong lee|chin-wan chung	2000	icde	similar search multidimension data sequenc
seok-lyong lee	slee-22	3273	seok-lyong lee|ju-hong lee|deok-hwan kim|chin-wan chung|guang-ho cha	2000	inf. process. lett.	distribut similar search algorithm distribut heterogen multimedia databas
seok-lyong lee	slee-22	2525	seok-lyong lee|seok-ju chun|chin-wan chung|ju-hong lee	2001	vldb	dynam updat cube rang sum queri
seok-lyong lee	slee-22	3534	seok-lyong lee|deok-hwan kim|chin-wan chung	2002	journal of systems and software	heterogen imag databas select web
seok-lyong lee	slee-22	3308	seok-lyong lee|chin-wan chung	2002	inf. sci.	hyper rectangl base segment cluster larg video data set
seok-lyong lee	slee-22	3267	seok-lyong lee|chin-wan chung	2001	inf. process. lett.	effect cluster multidimension data sequenc
seok-lyong lee	slee-22	1068	seok-lyong lee|seok-ju chun|deok-hwan kim|ju-hong lee|chin-wan chung	2000	icde	similar search multidimension data sequenc
seok-lyong lee	slee-22	3273	seok-lyong lee|ju-hong lee|deok-hwan kim|chin-wan chung|guang-ho cha	2000	inf. process. lett.	distribut similar search algorithm distribut heterogen multimedia databas
seok-lyong lee	slee-22	2176	seok-lyong lee|seok-ju chun|ju-hong lee	2003	rsfdgrc	approxim aggreg queri guarante error bound
sanghoon lee	slee-23	3550	sanghoon lee|alan c. bovik|young yong kim	2005	j. visual communication and image representation	high qualiti low delai foveat visual commun mobil channel
sanghoon lee	slee-23	886	sanghoon lee|alan c. bovik	1999	icassp	veri low bit rate foveat video code h
sanghoon lee	slee-23	1142	sanghoon lee|alan c. bovik|young yong kim	1999	icip (3)	low delai foveat visual commun wireless channel
sanghoon lee	slee-23	1141	sanghoon lee|alan c. bovik	1999	icip (2)	motion estim compens foveat video
sanghoon lee	slee-23	1150	sanghoon lee|marios s. pattichis|alan c. bovik	1998	icip (2)	rate control foveat mpeg h video
sanghoon lee	slee-23	1203	sanghoon lee|christine podilchuk|alan c. bovik	2000	ieee international conference on multimedia and expo (iii)	foveat base error resili video transmiss mobil network
sanghoon lee	slee-23	1142	sanghoon lee|alan c. bovik|young yong kim	1999	icip (3)	low delai foveat visual commun wireless channel
sanghoon lee	slee-23	1141	sanghoon lee|alan c. bovik	1999	icip (2)	motion estim compens foveat video
sanghoon lee	slee-23	1151	sanghoon lee|christine podilchuk|vidhya krishnan|alan c. bovik	2000	icip	unequ error protect foveat base error resili mobil network
sanghoon lee	slee-23	1150	sanghoon lee|marios s. pattichis|alan c. bovik	1998	icip (2)	rate control foveat mpeg h video
sanghoon lee	slee-23	1143	sanghoon lee|melba m. crawford	1994	icip (2)	unsupervis multistag segment markov random field maximum entropi principl
sanghoon lee	slee-23	1146	sanghoon lee|seong hwan jang|jeong su lee	1994	icip (1)	dynam bandwidth alloc multipl vbr mpeg video sourc
sanghoon lee	slee-23	1146	sanghoon lee|seong hwan jang|jeong su lee	1994	icip (1)	dynam bandwidth alloc multipl vbr mpeg video sourc
shung-shing lee	slee-24	1653	shung-shing lee|chin-hsiung wu|shi-jinn horng|pei-zong lee|shih-ying lin	2000	ipdps workshops	comput shape moment quadtre decomposit
shung-shing lee	slee-24	1643	shung-shing lee|shi-jinn horng|horng-ren tsai|yu-hua lee	1996	ipps	imag process algorithm rap wider bu network
shung-shing lee	slee-24	1286	shung-shing lee|horng-ren tsai|shi-jinn horng|shun-shan tsai|tzong-wann kao|chia-ho chen	1997	icpads	parallel cluster algorithm reconfigur arrai processor wider bu network
shung-shing lee	slee-24	1288	shung-shing lee|woei-jiunn tsaur|shi-jinn horng|ruey-chang tsai	1997	icpads	effici authent group orient cryptoschem base geometr method internet environ
shung-shing lee	slee-24	3677	shung-shing lee|horng-ren tsai|shi-jinn horng|tzong-wann kao|shun-shan tsai	1999	parallel computing	fundament data movement oper applic hyper bu broadcast network
shung-shing lee	slee-24	4091	shung-shing lee|horng-ren tsai|shi-jinn horng|shun-shan tsai|tzong-wann kao	1997	ieee trans. parallel distrib. syst.	solv algebra path problem relat graph problem hyper bu broadcast network
sing-ling lee	slee-25	3270	sing-ling lee|hann-jang ho	2003	inf. process. lett.	minim maximum congest weight hypergraph embed cycl
sing-ling lee	slee-25	1946	sing-ling lee|hann-jang ho|yu-tsang chin	2003	mmm	strategi multimedia deliveri linear multilevel cach system
sing-ling lee	slee-25	1662	sing-ling lee|maw-hwa chen	1992	isaac	linear time algorithm k cutwidth problem
sing-ling lee	slee-25	3866	sing-ling lee|teofilo f. gonzalez	1986	ieee trans. computers	rout multitermin net rectangl
sing-ling lee	slee-25	3340	sing-ling lee|teofilo f. gonzalez	1988	j. acm	linear time algorithm optim rout rectangl
sing-ling lee	slee-25	3762	sing-ling lee|teofilo f. gonzalez	1987	siam j. comput.	approxim algorithm rout multitermin net
sang-zoo lee	slee-26	34	sang-zoo lee|jun'ichi tsujii|hae-chang rim	2000	acl	part speech tag base hidden markov model assum joint independ
sang-zoo lee	slee-26	35	sang-zoo lee|jun'ichi tsujii|hae-chang rim	2000	acl	hidden markov model base korean part speech tag consid high agglutin word space lexic correl
sang-zoo lee	slee-26	1988	sang-zoo lee|sang-bum kim|gum-won hong|hae-chang rim|myoung-sook ko	2001	nlprs	usabl word pair featur probabilist text classifi
sang-zoo lee	slee-26	1991	sang-zoo lee|do-gil lee|hae-chang rim	2001	nlprs	effici method korean noun extract noun occurr characterist
sang-zoo lee	slee-26	1990	sang-zoo lee|yong-jae kwak|young-sook hwang|hoo-jung chung|so-young park|hae-chang rim	2001	nlprs	glr parser condit action model cam
sooyong lee	slee-27	1414	sooyong lee|haruhiko asada	1994	icra	assembl part irregular surfac activ forc sens
sooyong lee	slee-27	1410	sooyong lee|yoon sang kim|changhyun cho|munsang kim|chong-won lee	2001	icra	exoskeleton type masterarm forc reflect base torqu sensor beam
sooyong lee	slee-27	1429	sooyong lee|jangwook lee|dae-sung choi|munsang kim|chong-won lee	1999	icra	distribut control architectur masterarm applic teleoper forc feedback
sooyong lee	slee-27	1408	sooyong lee|jinsuck kim|nancy m. amato	2001	icra	integr mobil robot path planner local person robot
sooyong lee	slee-27	1415	sooyong lee|nancy m. amato|james fellers	2000	icra	local base visibl sector rang sensor
seok won lee	slee-28	19	seok won lee|gheorghe tecuci|mihai boicu|kathryn wright|dorin marcu|michael bowman	1999	aaai/iaai	integr shell methodolog rapid develop knowledg base agent
seok won lee	slee-28	3	seok won lee|mihai boicu|kathryn wright|dorin marcu|michael bowman|gheorghe tecuci	1999	aaai/iaai	discipl integr shell methodolog rapid develop knowledg base agent
seok won lee	slee-28	20	seok won lee|kathryn wright|mihai boicu|gheorghe tecuci	1998	aaai/iaai	build agent share ontolog apprenticeship multistrategi learn
seok won lee	slee-28	17	seok won lee|gheorghe tecuci	1999	aaai/iaai	knowledg base revis driven discoveri learn
seok won lee	slee-28	19	seok won lee|gheorghe tecuci|mihai boicu|kathryn wright|dorin marcu|michael bowman	1999	aaai/iaai	integr shell methodolog rapid develop knowledg base agent
seok won lee	slee-28	20	seok won lee|kathryn wright|mihai boicu|gheorghe tecuci	1998	aaai/iaai	build agent share ontolog apprenticeship multistrategi learn
seok won lee	slee-28	3	seok won lee|mihai boicu|kathryn wright|dorin marcu|michael bowman|gheorghe tecuci	1999	aaai/iaai	discipl integr shell methodolog rapid develop knowledg base agent
seok won lee	slee-28	17	seok won lee|gheorghe tecuci	1999	aaai/iaai	knowledg base revis driven discoveri learn
seok won lee	slee-28	2193	seok won lee|david c. rine	2004	sac	miss requir relationship discoveri proxi viewpoint model
seungjoon lee	slee-29	2264	seungjoon lee|suman banerjee|bobby bhattacharjee|aravind srinivasan	2003	sigmetrics	resili multicast overlai
seungjoon lee	slee-29	1358	seungjoon lee|bohyung han|minho shin	2002	icpp workshops	robust rout wireless ad hoc network
seungjoon lee	slee-29	1961	seungjoon lee|chongkwon kim	2000	mobihoc	neighbor support ad hoc multicast rout protocol
seungjoon lee	slee-29	2875	seungjoon lee|chongkwon kim	2002	computer networks	wireless ad hoc multicast rout protocol
seungjoon lee	slee-29	1601	seungjoon lee|rob sherwood|samrat bhattacharjee	2003	infocom	cooper peer group nice
seungjoon lee	slee-29	1961	seungjoon lee|chongkwon kim	2000	mobihoc	neighbor support ad hoc multicast rout protocol
seungjoon lee	slee-29	2875	seungjoon lee|chongkwon kim	2002	computer networks	wireless ad hoc multicast rout protocol
seungjoon lee	slee-29	1358	seungjoon lee|bohyung han|minho shin	2002	icpp workshops	robust rout wireless ad hoc network
seungjoon lee	slee-29	1599	seungjoon lee|suman banerjee|samrat bhattacharjee	2004	infocom	case multi hop wireless local area network
seungjoon lee	slee-29	1601	seungjoon lee|rob sherwood|samrat bhattacharjee	2003	infocom	cooper peer group nice
seungjoon lee	slee-29	2264	seungjoon lee|suman banerjee|bobby bhattacharjee|aravind srinivasan	2003	sigmetrics	resili multicast overlai
sangjin lee	slee-2	29	sangjin lee|dong-guk han|hye-young park|young-ho park|dong hoon lee|hyungjin yang	2002	acisp	practic approach defeat blackmail
sangjin lee	slee-2	31	sangjin lee|heajoung yoo|seokhie hong|jong in lim|okyeon yi|maenghee sung	2000	acisp	propos public kei cryptosystem matric ring
sangjin lee	slee-2	30	sangjin lee|jaechul sung|deukjo hong	2003	acisp	kei recoveri attack rmac tmac iacbc
sangjin lee	slee-2	1113	sangjin lee|changhoon lee|deukjo hong|sungjae lee|hyungjin yang|jongin lim	2002	icics	chosen plaintext linear attack block cipher cik
sangjin lee	slee-2	1183	sangjin lee|ju-sung kang|choonsik park|jong in lim	1999	icisc	optim diffus layer practic secur differenti linear cryptanalysi
sangjin lee	slee-2	1184	sangjin lee|seonhee lee|seokhie hong|jongin lim|seonhee yoon	2001	icisc	truncat differenti cryptanalysi camellia
sangjin lee	slee-2	1182	sangjin lee|dong hyeon cheon|seokhie hong|sung jae lee|kyung hwan park|seonhee yoon	2000	icisc	differ distribut attack donut improv donut
sangjin lee	slee-2	1186	sangjin lee|hyejoung yoo|kwangsoo lee|jongin lim	2001	icisc	line authent watermark
sangjin lee	slee-2	1185	sangjin lee|jaechul sung|jong in lim|wonil lee|okyeon yi	2001	icisc	concret secur analysi ctr ofb ctr cfb mode oper
sangjin lee	slee-2	2196	sangjin lee|donghoon chang|jaechul sung|soo hak sung|jongin lim	2002	selected areas in cryptography	full round differenti attack origin version hash function propos pkc
sangjin lee	slee-2	306	sangjin lee|ki hyoung ko|jung hee cheon|jae woo han|ju-sung kang|choonsik park	2000	crypto	public kei cryptosystem braid group
sangjin lee	slee-2	1947	sangjin lee|youngdai ko|deukjo hong|seokhie hong|jongin lim	2003	mmm-acns	linear cryptanalysi spectr h higher order differenti properti
sangjin lee	slee-2	1581	sangjin lee|dong hyeon cheon|jong in lim|sung jae lee	2000	indocrypt	block cipher donut pairwis perfect decorrel
sangjin lee	slee-2	97	sangjin lee|jongsung kim|dukjae moon|wonil lee|seokhie hong|seok won jung	2002	asiacrypt	amplifi boomerang attack reduc round shacal
sangjin lee	slee-2	95	sangjin lee|seongtaek chee|daiki lee|soo hak sung	1996	asiacrypt	correl immun function nonlinear
sangjin lee	slee-2	93	sangjin lee|jae choon cha|ki hyoung ko|jae woo han|jung hee cheon	2001	asiacrypt	effici implement braid group
sangjin lee	slee-2	96	sangjin lee|deukjo hong|jaechul sung|seokhie hong|wonil lee|jongin lim|okyeon yi	2001	asiacrypt	iv attack tripl mode oper block cipher
sangjin lee	slee-2	99	sangjin lee|jaechul sung|jong in lim|seokhie hong|sangjoon park	2000	asiacrypt	provabl secur skipjack structur differenti cryptanalysi linear cryptanalysi
sangjin lee	slee-2	29	sangjin lee|dong-guk han|hye-young park|young-ho park|dong hoon lee|hyungjin yang	2002	acisp	practic approach defeat blackmail
sangjin lee	slee-2	98	sangjin lee|seongtaek chee|sangjoon park|sung-mo park	1996	asiacrypt	condit correl attack nonlinear filter gener
sangjin lee	slee-2	31	sangjin lee|heajoung yoo|seokhie hong|jong in lim|okyeon yi|maenghee sung	2000	acisp	propos public kei cryptosystem matric ring
sangjin lee	slee-2	3251	sangjin lee|kilsoo chun|seungjoo kim|soo hak sung|seonhee yoon	2003	inf. process. lett.	differenti linear cryptanalysi round spn
sangjin lee	slee-2	30	sangjin lee|jaechul sung|deukjo hong	2003	acisp	kei recoveri attack rmac tmac iacbc
sangjin lee	slee-2	1113	sangjin lee|changhoon lee|deukjo hong|sungjae lee|hyungjin yang|jongin lim	2002	icics	chosen plaintext linear attack block cipher cik
sangjin lee	slee-2	1183	sangjin lee|ju-sung kang|choonsik park|jong in lim	1999	icisc	optim diffus layer practic secur differenti linear cryptanalysi
sangjin lee	slee-2	1184	sangjin lee|seonhee lee|seokhie hong|jongin lim|seonhee yoon	2001	icisc	truncat differenti cryptanalysi camellia
sangjin lee	slee-2	1182	sangjin lee|dong hyeon cheon|seokhie hong|sung jae lee|kyung hwan park|seonhee yoon	2000	icisc	differ distribut attack donut improv donut
sangjin lee	slee-2	1186	sangjin lee|hyejoung yoo|kwangsoo lee|jongin lim	2001	icisc	line authent watermark
sangjin lee	slee-2	1185	sangjin lee|jaechul sung|jong in lim|wonil lee|okyeon yi	2001	icisc	concret secur analysi ctr ofb ctr cfb mode oper
sangjin lee	slee-2	3259	sangjin lee|seokhie hong|jaechul sung|jongin lim|jongsu kim	2002	inf. process. lett.	provabl secur round skipjack structur
sangjin lee	slee-2	3275	sangjin lee|sung-mo park|soo hak sung|kwangjo kim	1997	inf. process. lett.	improv bound number correl immun boolean function
sangjin lee	slee-2	2088	sangjin lee|sang-uk shin|kyung hyune rhee|daehyun ryu	1998	public key cryptography	hash function base mdx famili applic mac
sangjin lee	slee-2	2087	sangjin lee|young-ho park|sangho oh|jongin lim|maenghee sung	2002	public key cryptography	improv method multipl ellipt curv
sangjin lee	slee-2	310	sangjin lee|sangjoon park|seung-cheol goh	1995	crypto	secur gollmann cascad
sangjin lee	slee-2	308	sangjin lee|eonkyung lee|sang geun hahn	2001	crypto	pseudorandom braid group
sangjin lee	slee-2	306	sangjin lee|ki hyoung ko|jung hee cheon|jae woo han|ju-sung kang|choonsik park	2000	crypto	public kei cryptosystem braid group
sangjin lee	slee-2	628	sangjin lee|eonkyung lee	2002	eurocrypt	potenti weak commut kei agreement protocol base braid group
